Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Christian Yelich","MIL","Walker Buehler","SD","9","0.333","0.33","0.33","0.67","2","0","0","1","1","1","6","22.2","0.400","1"
"Fernando Tatis Jr.","SD","Kyle Harrison","MIL","12","0.333","0.50","0.33","0.67","2","1","0","1","2","1","8","41.7","0.333","0"
"Jacob Young","WSH","Shota Imanaga","CHC","7","0.286","0.33","0.14","0.43","1","1","0","0","1","0","3","14.3","0.286","0"
"Ozzie Albies","ATL","Nolan McLean","NYM","7","0.286","0.33","0.14","0.43","1","1","0","0","1","0","3","14.3","0.375","1"
"Jorge Polanco","NYM","Martin Perez","ATL","14","0.286","0.23","0.29","0.57","2","1","0","1","2","3","8","7.1","0.389","2"
"Masataka Yoshida","BOS","Dylan Cease","TOR","11","0.273","0.30","0.09","0.36","2","1","0","0","1","0","4","9.1","0.273","0"
"Myles Straw","TOR","Patrick Sandoval","BOS","11","0.273","0.30","0.09","0.36","2","1","0","0","1","0","4","9.1","0.273","0"
"Marcus Semien","NYM","Martin Perez","ATL","41","0.268","0.31","0.17","0.44","7","2","1","1","4","3","18","19.5","0.268","0"
"Ceddanne Rafaela","BOS","Dylan Cease","TOR","15","0.267","0.33","0.13","0.40","2","2","0","0","2","0","6","20.0","0.267","0"
"Riley Greene","DET","Tanner Bibee","CLE","30","0.267","0.38","0.07","0.33","6","2","0","0","2","1","10","30.0","0.353","3"
"Brenton Doyle","CWS","Nick Lodolo","CIN","4","0.250","0.00","0.75","1.00","0","0","0","1","1","1","4","25.0","0.400","1"
"Gabriel Arias","NYM","Martin Perez","ATL","4","0.250","0.25","0.25","0.50","0","1","0","0","1","0","2","0.0","0.400","1"
"Bryce Harper","PHI","Andre Pallante","STL","4","0.250","0.33","0.25","0.50","0","1","0","0","1","0","2","25.0","0.400","1"
"Andres Chaparro","WSH","Shota Imanaga","CHC","8","0.250","0.33","0.13","0.38","1","1","0","0","1","0","3","25.0","0.333","1"
"Andruw Monasterio","BOS","Dylan Cease","TOR","8","0.250","0.40","0.25","0.50","0","2","0","0","2","1","4","37.5","0.250","0"
"Nolan Arenado","ARI","Tomoyuki Sugano","COL","8","0.250","0.25","0.13","0.38","1","1","0","0","1","0","3","0.0","0.333","0"
"Spencer Torkelson","DET","Tanner Bibee","CLE","20","0.250","0.31","0.25","0.50","2","2","0","1","3","1","10","30.0","0.400","4"
"Zach McKinstry","DET","Tanner Bibee","CLE","29","0.241","0.23","0.17","0.41","4","2","0","1","3","3","12","6.9","0.313","3"
"Starling Marte","KC","Blake Snell","LAD","21","0.238","0.31","0.19","0.43","3","1","0","1","2","1","9","33.3","0.273","1"
"Colt Keith","DET","Tanner Bibee","CLE","22","0.227","0.29","0.14","0.36","3","1","1","0","2","4","8","22.7","0.320","3"
"Wilyer Abreu","BOS","Dylan Cease","TOR","9","0.222","0.40","0.11","0.33","1","1","0","0","1","1","3","44.4","0.417","3"
"Willson Contreras","BOS","Dylan Cease","TOR","19","0.211","0.33","0.21","0.42","2","1","0","1","2","3","8","47.4","0.348","3"
"Tyler O'Neill","BAL","Bailey Ober","MIN","5","0.200","0.00","0.60","0.80","0","0","0","1","1","3","4","60.0","0.333","1"
"Austin Wells","NYY","Bryan Woo","SEA","10","0.200","0.33","0.10","0.30","1","1","0","0","1","1","3","50.0","0.182","0"
"Xander Bogaerts","SD","Kyle Harrison","MIL","10","0.200","0.13","0.30","0.50","1","0","0","1","1","1","5","10.0","0.273","1"
"Manny Machado","SD","Kyle Harrison","MIL","10","0.200","0.14","0.30","0.50","1","0","0","1","1","1","5","20.0","0.273","1"
"Dillon Dingler","DET","Tanner Bibee","CLE","17","0.176","0.25","0.06","0.24","2","1","0","0","1","1","4","29.4","0.222","1"
"Dylan Crews","WSH","Shota Imanaga","CHC","6","0.167","0.00","0.50","0.67","0","0","0","1","1","1","4","16.7","0.167","0"
"Gunnar Henderson","BAL","Bailey Ober","MIN","15","0.133","0.11","0.20","0.33","1","0","0","1","1","2","5","33.3","0.188","1"
